Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CHG_PCT_1D,VOLATILITY_30D
8/14/1929,29.62,29.62,29.62,29.62,0.3,20.08
8/15/1929,29.67,29.67,29.67,29.67,0.17,19.72
8/16/1929,30.22,30.22,30.22,30.22,1.85,20.35
8/19/1929,30.5,30.5,30.5,30.5,0.93,20.39
8/20/1929,30.68,30.68,30.68,30.68,0.59,20.34
8/21/1929,30.55,30.55,30.55,30.55,-0.42,20.45
8/22/1929,30.79,30.79,30.79,30.79,0.79,20.35
8/23/1929,31.09,31.09,31.09,31.09,0.97,20.35
8/26/1929,31.07,31.07,31.07,31.07,-0.06,20.34
8/27/1929,31.05,31.05,31.05,31.05,-0.06,20.37
8/28/1929,30.99,30.99,30.99,30.99,-0.19,20.36
8/29/1929,31.29,31.29,31.29,31.29,0.97,20.47
8/30/1929,31.71,31.71,31.71,31.71,1.34,20.19
9/2/1929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.31
9/3/1929,31.82,31.82,31.82,31.82,0.35,20.06
9/4/1929,31.72,31.72,31.72,31.72,-0.31,20.17
9/5/1929,31.02,31.02,31.02,31.02,-2.21,21.55
9/6/1929,31.83,31.83,31.83,31.83,2.61,21.72
9/9/1929,31.67,31.67,31.67,31.67,-0.5,21.78
9/10/1929,31.1,31.1,31.1,31.1,-1.8,22.56
9/11/1929,31.53,31.53,31.53,31.53,1.38,22.77
9/12/1929,31.17,31.17,31.17,31.17,-1.14,22.77
9/13/1929,31.38,31.38,31.38,31.38,0.67,22.8
9/16/1929,31.86,31.86,31.86,31.86,1.53,23.06
9/17/1929,31.6,31.6,31.6,31.6,-0.82,22.95
9/18/1929,31.68,31.68,31.68,31.68,0.25,22.79
9/19/1929,31.73,31.73,31.73,31.73,0.16,18.92
9/20/1929,31.39,31.39,31.39,31.39,-1.07,17.41
9/23/1929,31.38,31.38,31.38,31.38,-0.03,17.32
9/24/1929,30.8,30.8,30.8,30.8,-1.85,18.44
9/25/1929,30.85,30.85,30.85,30.85,0.16,18.44
9/26/1929,31.13,31.13,31.13,31.13,0.91,17.82
9/27/1929,30.27,30.27,30.27,30.27,-2.76,19.69
9/30/1929,30.16,30.16,30.16,30.16,-0.36,19.62
10/1/1929,29.98,29.98,29.98,29.98,-0.6,19.65
10/2/1929,30.2,30.2,30.2,30.2,0.73,19.63
10/3/1929,28.95,28.95,28.95,28.95,-4.14,23.07
10/4/1929,28.65,28.65,28.65,28.65,-1.04,23.19
10/7/1929,30.44,30.44,30.44,30.44,6.25,30.21
10/8/1929,30.34,30.34,30.34,30.34,-0.33,30.22
10/9/1929,30.27,30.27,30.27,30.27,-0.23,30.04
10/10/1929,30.81,30.81,30.81,30.81,1.78,30.27
10/11/1929,30.76,30.76,30.76,30.76,-0.16,30.24
10/14/1929,30.55,30.55,30.55,30.55,-0.68,29.74
10/15/1929,30.3,30.3,30.3,30.3,-0.82,29.81
10/16/1929,29.24,29.24,29.24,29.24,-3.5,30.91
10/17/1929,29.69,29.69,29.69,29.69,1.54,30.18
10/18/1929,28.84,28.84,28.84,28.84,-2.86,31.22
10/21/1929,27.73,27.73,27.73,27.73,-3.85,32.75
10/22/1929,28.27,28.27,28.27,28.27,1.95,33.07
10/23/1929,26.6,26.6,26.6,26.6,-5.91,37.2
10/24/1929,25.75,25.75,25.75,25.75,-3.2,37.85
10/25/1929,26.12,26.12,26.12,26.12,1.44,37.8
10/28/1929,22.74,22.74,22.74,22.74,-12.94,54.64
10/29/1929,20.43,20.43,20.43,20.43,-10.16,61.49
10/30/1929,22.99,22.99,22.99,22.99,12.53,73.2
10/31/1929,24.15,24.15,24.15,24.15,5.05,75.4
11/1/1929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,76.73
11/4/1929,22.88,22.88,22.88,22.88,-5.26,77.9
11/5/1929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,79.28
11/6/1929,20.61,20.61,20.61,20.61,-9.92,84.08
11/7/1929,21.37,21.37,21.37,21.37,3.69,85.46
11/8/1929,21.18,21.18,21.18,21.18,-0.89,85.42
11/11/1929,19.86,19.86,19.86,19.86,-6.23,86.84
11/12/1929,18.73,18.73,18.73,18.73,-5.69,87.53
11/13/1929,17.66,17.66,17.66,17.66,-5.71,88.15
11/14/1929,19.24,19.24,19.24,19.24,8.95,93.87
11/15/1929,20.3,20.3,20.3,20.3,5.51,93.33
11/18/1929,20.09,20.09,20.09,20.09,-1.03,93.27
11/19/1929,20.7,20.7,20.7,20.7,3.04,94.25
11/20/1929,21.27,21.27,21.27,21.27,2.75,94.61
11/21/1929,21.61,21.61,21.61,21.61,1.6,94.99
11/22/1929,21.53,21.53,21.53,21.53,-0.37,95.02
11/25/1929,21.28,21.28,21.28,21.28,-1.16,95
11/26/1929,20.66,20.66,20.66,20.66,-2.91,94.88
11/27/1929,20.92,20.92,20.92,20.92,1.26,94.8
11/28/1929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,96.53
12/2/1929,20.95,20.95,20.95,20.95,0.14,#N/A N/A
12/3/1929,21.65,21.65,21.65,21.65,3.34,#N/A N/A
12/4/1929,22.05,22.05,22.05,22.05,1.85,#N/A N/A
12/5/1929,21.87,21.87,21.87,21.87,-0.82,#N/A N/A
12/6/1929,22.45,22.45,22.45,22.45,2.65,#N/A N/A
12/9/1929,22.4,22.4,22.4,22.4,-0.22,#N/A N/A
12/10/1929,22.57,22.57,22.57,22.57,0.76,#N/A N/A
12/11/1929,22.38,22.38,22.38,22.38,-0.84,#N/A N/A
12/12/1929,21.17,21.17,21.17,21.17,-5.41,#N/A N/A
12/13/1929,21.7,21.7,21.7,21.7,2.5,66.58
12/16/1929,21.33,21.33,21.33,21.33,-1.71,57.75
12/17/1929,21.56,21.56,21.56,21.56,1.08,56.71
12/18/1929,21.42,21.42,21.42,21.42,-0.65,55.64
12/19/1929,20.85,20.85,20.85,20.85,-2.66,56.21
12/20/1929,20.16,20.16,20.16,20.16,-3.31,53.47
12/23/1929,20.26,20.26,20.26,20.26,0.5,49.97
12/24/1929,20.39,20.39,20.39,20.39,0.64,45.84
12/25/1929,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38.57
12/26/1929,20.84,20.84,20.84,20.84,2.21,35.34
12/27/1929,20.82,20.82,20.82,20.82,-0.1,35.14
12/30/1929,20.89,20.89,20.89,20.89,0.34,33.88
12/31/1929,21.45,21.45,21.45,21.45,2.68,33.82
1/2/1930,21.18,21.18,21.18,21.18,-1.26,#N/A N/A
1/3/1930,21.23,21.23,21.23,21.23,0.24,#N/A N/A
1/6/1930,21.5,21.5,21.5,21.5,1.27,#N/A N/A
1/7/1930,21.31,21.31,21.31,21.31,-0.88,#N/A N/A
1/8/1930,21.29,21.29,21.29,21.29,-0.09,#N/A N/A
1/9/1930,21.62,21.62,21.62,21.62,1.55,32.53
1/10/1930,21.55,21.55,21.55,21.55,-0.32,31.93
1/13/1930,21.52,21.52,21.52,21.52,-0.14,30.24
1/14/1930,21.56,21.56,21.56,21.56,0.19,29.65
1/15/1930,21.65,21.65,21.65,21.65,0.42,29.59
1/16/1930,21.5,21.5,21.5,21.5,-0.69,28.38
1/17/1930,21.31,21.31,21.31,21.31,-0.88,28.47
1/20/1930,21.5,21.5,21.5,21.5,0.89,28.52
1/21/1930,21.61,21.61,21.61,21.61,0.51,28.51
1/22/1930,21.63,21.63,21.63,21.63,0.09,22.52
1/23/1930,21.84,21.84,21.84,21.84,0.97,21.37
1/24/1930,22.04,22.04,22.04,22.04,0.92,20.78
1/27/1930,22.21,22.21,22.21,22.21,0.77,20.66
1/28/1930,22.1,22.1,22.1,22.1,-0.5,20.61
1/29/1930,22.35,22.35,22.35,22.35,1.13,18.71
1/30/1930,22.47,22.47,22.47,22.47,0.54,14.63
1/31/1930,22.79,22.79,22.79,22.79,1.42,14.97
2/3/1930,22.74,22.74,22.74,22.74,-0.22,15.09
2/4/1930,23.01,23.01,23.01,23.01,1.19,14.2
2/5/1930,23.31,23.31,23.31,23.31,1.3,14.22
2/6/1930,23.06,23.06,23.06,23.06,-1.07,14.85
2/7/1930,22.97,22.97,22.97,22.97,-0.39,15.03
2/10/1930,23.12,23.12,23.12,23.12,0.65,13.2
2/11/1930,23.32,23.32,23.32,23.32,0.87,12.38
2/12/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.38
2/13/1930,23.36,23.36,23.36,23.36,0.17,12.39
2/14/1930,23.35,23.35,23.35,23.35,-0.04,12.09
2/17/1930,23.26,23.26,23.26,23.26,-0.39,11.71
2/18/1930,23.28,23.28,23.28,23.28,0.09,11.66
2/19/1930,23.07,23.07,23.07,23.07,-0.9,11.58
2/20/1930,22.64,22.64,22.64,22.64,-1.86,13.16
2/21/1930,22.92,22.92,22.92,22.92,1.24,13.5
2/24/1930,22.68,22.68,22.68,22.68,-1.05,14.05
2/25/1930,22.69,22.69,22.69,22.69,0.04,14.04
2/26/1930,23.11,23.11,23.11,23.11,1.85,14.64
2/27/1930,23.08,23.08,23.08,23.08,-0.13,14.25
2/28/1930,23.28,23.28,23.28,23.28,0.87,14.24
3/3/1930,23.36,23.36,23.36,23.36,0.34,14.22
3/4/1930,23.54,23.54,23.54,23.54,0.77,14.29
3/5/1930,23.36,23.36,23.36,23.36,-0.76,14.49
3/6/1930,23.59,23.59,23.59,23.59,0.98,14.52
3/7/1930,23.59,23.59,23.59,23.59,0,14.44
3/10/1930,23.67,23.67,23.67,23.67,0.34,14.27
3/11/1930,23.72,23.72,23.72,23.72,0.21,13.99
3/12/1930,23.46,23.46,23.46,23.46,-1.1,14.51
3/13/1930,23.6,23.6,23.6,23.6,0.6,14.03
3/14/1930,23.45,23.45,23.45,23.45,-0.64,14.19
3/17/1930,23.67,23.67,23.67,23.67,0.94,14.03
3/18/1930,23.9,23.9,23.9,23.9,0.97,13.79
3/19/1930,24.03,24.03,24.03,24.03,0.54,13.35
3/20/1930,24.14,24.14,24.14,24.14,0.46,13.27
3/21/1930,24.29,24.29,24.29,24.29,0.62,13.26
3/24/1930,24.28,24.28,24.28,24.28,-0.04,13.09
3/25/1930,24.25,24.25,24.25,24.25,-0.12,13.12
3/26/1930,24.62,24.62,24.62,24.62,1.53,13.53
3/27/1930,24.57,24.57,24.57,24.57,-0.2,13.56
3/28/1930,24.85,24.85,24.85,24.85,1.14,13.74
3/31/1930,25.14,25.14,25.14,25.14,1.17,14.01
4/1/1930,25.37,25.37,25.37,25.37,0.91,13.65
4/2/1930,25.11,25.11,25.11,25.11,-1.02,12.57
4/3/1930,25.16,25.16,25.16,25.16,0.2,12.28
4/4/1930,25.54,25.54,25.54,25.54,1.51,12
4/7/1930,25.6,25.6,25.6,25.6,0.23,11.96
4/8/1930,25.46,25.46,25.46,25.46,-0.55,11.45
4/9/1930,25.87,25.87,25.87,25.87,1.61,11.96
4/10/1930,25.92,25.92,25.92,25.92,0.19,11.88
4/11/1930,25.84,25.84,25.84,25.84,-0.31,12.06
4/14/1930,25.73,25.73,25.73,25.73,-0.43,12.2
4/15/1930,25.74,25.74,25.74,25.74,0.04,11.77
4/16/1930,25.56,25.56,25.56,25.56,-0.7,11.99
4/17/1930,25.75,25.75,25.75,25.75,0.74,12.04
4/18/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.26
4/21/1930,25.29,25.29,25.29,25.29,-1.79,13.83
4/22/1930,25.5,25.5,25.5,25.5,0.83,13.29
4/23/1930,25.55,25.55,25.55,25.55,0.2,13.25
4/24/1930,25.35,25.35,25.35,25.35,-0.78,13.36
4/25/1930,25.32,25.32,25.32,25.32,-0.12,13.25
4/28/1930,24.76,24.76,24.76,24.76,-2.21,15.03
4/29/1930,24.73,24.73,24.73,24.73,-0.12,14.99
4/30/1930,24.9,24.9,24.9,24.9,0.69,15.06
5/1/1930,24.3,24.3,24.3,24.3,-2.41,16.84
5/2/1930,23.57,23.57,23.57,23.57,-3,19.24
5/5/1930,22.98,22.98,22.98,22.98,-2.5,20.62
5/6/1930,23.76,23.76,23.76,23.76,3.39,22.71
5/7/1930,23.31,23.31,23.31,23.31,-1.89,23.36
5/8/1930,23.4,23.4,23.4,23.4,0.39,23.06
5/9/1930,23.69,23.69,23.69,23.69,1.24,23.1
5/12/1930,24.09,24.09,24.09,24.09,1.69,23.57
5/13/1930,24.42,24.42,24.42,24.42,1.37,23.87
5/14/1930,24.57,24.57,24.57,24.57,0.61,23.95
5/15/1930,24.17,24.17,24.17,24.17,-1.63,23.86
5/16/1930,24.28,24.28,24.28,24.28,0.46,23.91
5/19/1930,23.75,23.75,23.75,23.75,-2.18,24.67
5/20/1930,23.86,23.86,23.86,23.86,0.46,24.09
5/21/1930,23.74,23.74,23.74,23.74,-0.5,24.05
5/22/1930,23.79,23.79,23.79,23.79,0.21,24.1
5/23/1930,24.03,24.03,24.03,24.03,1.01,24.42
5/26/1930,24.23,24.23,24.23,24.23,0.83,24.63
5/27/1930,24.24,24.24,24.24,24.24,0.04,24.59
5/28/1930,24.38,24.38,24.38,24.38,0.58,24.53
5/29/1930,24.49,24.49,24.49,24.49,0.45,24.07
5/30/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,24.07
6/2/1930,24.4,24.4,24.4,24.4,-0.37,23.89
6/3/1930,24.18,24.18,24.18,24.18,-0.9,23.97
6/4/1930,24.29,24.29,24.29,24.29,0.45,23.98
6/5/1930,23.91,23.91,23.91,23.91,-1.56,24.36
6/6/1930,23.52,23.52,23.52,23.52,-1.63,23.95
6/9/1930,22.38,22.38,22.38,22.38,-4.85,28.04
6/10/1930,23.01,23.01,23.01,23.01,2.82,29.47
6/11/1930,22.2,22.2,22.2,22.2,-3.52,30.47
6/12/1930,22.13,22.13,22.13,22.13,-0.32,29.23
6/13/1930,22.26,22.26,22.26,22.26,0.59,28.39
6/16/1930,20.56,20.56,20.56,20.56,-7.64,35.18
6/17/1930,20.58,20.58,20.58,20.58,0.1,34.95
6/18/1930,19.86,19.86,19.86,19.86,-3.5,36.09
6/19/1930,20.79,20.79,20.79,20.79,4.68,39.03
6/20/1930,20.25,20.25,20.25,20.25,-2.6,38.97
6/23/1930,20.09,20.09,20.09,20.09,-0.79,38.46
6/24/1930,19.39,19.39,19.39,19.39,-3.48,39.18
6/25/1930,19.54,19.54,19.54,19.54,0.77,39.4
6/26/1930,20,20,20,20,2.35,40.35
6/27/1930,19.81,19.81,19.81,19.81,-0.95,40.08
6/30/1930,20.46,20.46,20.46,20.46,3.28,41.67
7/1/1930,20.24,20.24,20.24,20.24,-1.08,41.7
7/2/1930,20.46,20.46,20.46,20.46,1.09,41.94
7/3/1930,20.25,20.25,20.25,20.25,-1.03,41.68
7/4/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,42.22
7/7/1930,19.83,19.83,19.83,19.83,-2.07,42.38
7/8/1930,19.97,19.97,19.97,19.97,0.71,42.43
7/9/1930,20.26,20.26,20.26,20.26,1.45,42.81
7/10/1930,20.77,20.77,20.77,20.77,2.52,43.94
7/11/1930,20.55,20.55,20.55,20.55,-1.06,43.14
7/14/1930,21.36,21.36,21.36,21.36,3.94,45.23
7/15/1930,21.32,21.32,21.32,21.32,-0.19,45.15
7/16/1930,21.48,21.48,21.48,21.48,0.75,45.15
7/17/1930,21.58,21.58,21.58,21.58,0.47,45.04
7/18/1930,21.77,21.77,21.77,21.77,0.88,42.68
7/21/1930,20.94,20.94,20.94,20.94,-3.81,43.18
7/22/1930,21.32,21.32,21.32,21.32,1.81,42.39
7/23/1930,21.66,21.66,21.66,21.66,1.59,42.71
7/24/1930,21.38,21.38,21.38,21.38,-1.29,42.82
7/25/1930,21.5,21.5,21.5,21.5,0.56,35.03
7/28/1930,21.82,21.82,21.82,21.82,1.49,35.26
7/29/1930,21.65,21.65,21.65,21.65,-0.78,33.37
7/30/1930,21.08,21.08,21.08,21.08,-2.63,31.7
7/31/1930,21.21,21.21,21.21,21.21,0.62,30.58
8/1/1930,21.11,21.11,21.11,21.11,-0.47,30.5
8/4/1930,21.52,21.52,21.52,21.52,1.94,28.57
8/5/1930,21.52,21.52,21.52,21.52,0,28.56
8/6/1930,21.18,21.18,21.18,21.18,-1.58,28.44
8/7/1930,21.06,21.06,21.06,21.06,-0.57,28.31
8/8/1930,20.27,20.27,20.27,20.27,-3.75,29.23
8/11/1930,20.4,20.4,20.4,20.4,0.64,29.11
8/12/1930,19.88,19.88,19.88,19.88,-2.55,29.96
8/13/1930,20.15,20.15,20.15,20.15,1.36,30.12
8/14/1930,20.16,20.16,20.16,20.16,0.05,29.4
8/15/1930,20.7,20.7,20.7,20.7,2.68,29.89
8/18/1930,20.54,20.54,20.54,20.54,-0.77,29.96
8/19/1930,20.74,20.74,20.74,20.74,0.97,29.8
8/20/1930,20.85,20.85,20.85,20.85,0.53,28.89
8/21/1930,20.64,20.64,20.64,20.64,-1.01,28.88
8/22/1930,20.79,20.79,20.79,20.79,0.73,26.41
8/25/1930,20.68,20.68,20.68,20.68,-0.53,26.44
8/26/1930,20.98,20.98,20.98,20.98,1.45,26.73
8/27/1930,21.14,21.14,21.14,21.14,0.76,26.8
8/28/1930,21.13,21.13,21.13,21.13,-0.05,26.64
8/29/1930,21.37,21.37,21.37,21.37,1.14,24.14
9/1/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.97
9/2/1930,21.38,21.38,21.38,21.38,0.05,23.45
9/3/1930,21.17,21.17,21.17,21.17,-0.98,23.31
9/4/1930,21.02,21.02,21.02,21.02,-0.71,23.32
9/5/1930,21.34,21.34,21.34,21.34,1.52,23.34
9/8/1930,21.63,21.63,21.63,21.63,1.36,23.62
9/9/1930,21.76,21.76,21.76,21.76,0.6,22.12
9/10/1930,21.86,21.86,21.86,21.86,0.46,22.1
9/11/1930,21.72,21.72,21.72,21.72,-0.64,22.14
9/12/1930,21.5,21.5,21.5,21.5,-1.01,21.62
9/15/1930,21.19,21.19,21.19,21.19,-1.44,22.07
9/16/1930,21.22,21.22,21.22,21.22,0.14,21.53
9/17/1930,21.29,21.29,21.29,21.29,0.33,21.47
9/18/1930,21.06,21.06,21.06,21.06,-1.08,18.09
9/19/1930,20.68,20.68,20.68,20.68,-1.8,18.96
9/22/1930,20.17,20.17,20.17,20.17,-2.47,18.85
9/23/1930,20.44,20.44,20.44,20.44,1.34,18.83
9/24/1930,20.11,20.11,20.11,20.11,-1.61,19.52
9/25/1930,19.73,19.73,19.73,19.73,-1.89,18.46
9/26/1930,19.43,19.43,19.43,19.43,-1.52,18.84
9/29/1930,18.86,18.86,18.86,18.86,-2.93,20.27
9/30/1930,18.59,18.59,18.59,18.59,-1.43,20.34
10/1/1930,19.42,19.42,19.42,19.42,4.46,24.91
10/2/1930,19.18,19.18,19.18,19.18,-1.24,24.91
10/3/1930,19.42,19.42,19.42,19.42,1.25,25.33
10/6/1930,18.61,18.61,18.61,18.61,-4.17,27.58
10/7/1930,18.62,18.62,18.62,18.62,0.05,27.37
10/8/1930,18.4,18.4,18.4,18.4,-1.18,27.42
10/9/1930,17.67,17.67,17.67,17.67,-3.97,28.97
10/10/1930,18.11,18.11,18.11,18.11,2.49,30.45
10/13/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.45
10/14/1930,17.91,17.91,17.91,17.91,-1.1,30.46
10/15/1930,18.2,18.2,18.2,18.2,1.62,31.19
10/16/1930,17.88,17.88,17.88,17.88,-1.76,30.74
10/17/1930,17.16,17.16,17.16,17.16,-4.03,31.83
10/20/1930,17.57,17.57,17.57,17.57,2.39,33.02
10/21/1930,17.05,17.05,17.05,17.05,-2.96,33.47
10/22/1930,16.9,16.9,16.9,16.9,-0.88,33.46
10/23/1930,17.14,17.14,17.14,17.14,1.42,34.19
10/24/1930,17.74,17.74,17.74,17.74,3.5,36.48
10/27/1930,17.78,17.78,17.78,17.78,0.23,36.49
10/28/1930,17.86,17.86,17.86,17.86,0.45,36.53
10/29/1930,17.55,17.55,17.55,17.55,-1.74,36.66
10/30/1930,17.34,17.34,17.34,17.34,-1.2,36.52
10/31/1930,16.94,16.94,16.94,16.94,-2.31,36.44
11/3/1930,17.13,17.13,17.13,17.13,1.12,36.34
11/4/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,36.89
11/5/1930,16.62,16.62,16.62,16.62,-2.98,37.45
11/6/1930,16.65,16.65,16.65,16.65,0.18,37.41
11/7/1930,16.09,16.09,16.09,16.09,-3.36,37.72
11/10/1930,15.54,15.54,15.54,15.54,-3.42,38.7
11/11/1930,15.79,15.79,15.79,15.79,1.61,35.95
11/12/1930,16.14,16.14,16.14,16.14,2.22,37.06
11/13/1930,16.56,16.56,16.56,16.56,2.6,37.95
11/14/1930,16.89,16.89,16.89,16.89,1.99,36.84
11/17/1930,16.48,16.48,16.48,16.48,-2.43,37.38
11/18/1930,16.66,16.66,16.66,16.66,1.09,37.59
11/19/1930,17.01,17.01,17.01,17.01,2.1,36.39
11/20/1930,16.94,16.94,16.94,16.94,-0.41,35.41
11/21/1930,17.2,17.2,17.2,17.2,1.53,35.71
11/24/1930,17.05,17.05,17.05,17.05,-0.87,35.11
11/25/1930,16.85,16.85,16.85,16.85,-1.17,34.78
11/26/1930,16.61,16.61,16.61,16.61,-1.42,34.65
11/27/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.07
11/28/1930,16.38,16.38,16.38,16.38,-1.38,32.29
12/1/1930,16.8,16.8,16.8,16.8,2.56,32.16
12/2/1930,16.96,16.96,16.96,16.96,0.95,32.19
12/3/1930,16.67,16.67,16.67,16.67,-1.71,32.3
12/4/1930,16.42,16.42,16.42,16.42,-1.5,30.47
12/5/1930,16.43,16.43,16.43,16.43,0.06,30.44
12/8/1930,15.97,15.97,15.97,15.97,-2.8,31.34
12/9/1930,15.98,15.98,15.98,15.98,0.06,31.07
12/10/1930,15.73,15.73,15.73,15.73,-1.56,31.19
12/11/1930,15.55,15.55,15.55,15.55,-1.14,30.66
12/12/1930,15.43,15.43,15.43,15.43,-0.77,30.33
12/15/1930,14.94,14.94,14.94,14.94,-3.18,30.52
12/16/1930,14.44,14.44,14.44,14.44,-3.35,31.32
12/17/1930,15.11,15.11,15.11,15.11,4.64,34.85
12/18/1930,15.22,15.22,15.22,15.22,0.73,33.59
12/19/1930,15.39,15.39,15.39,15.39,1.12,32.16
12/22/1930,14.88,14.88,14.88,14.88,-3.31,33.27
12/23/1930,14.96,14.96,14.96,14.96,0.54,32.49
12/24/1930,15.16,15.16,15.16,15.16,1.34,31.66
12/25/1930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.41
12/26/1930,14.85,14.85,14.85,14.85,-2.04,31.18
12/29/1930,14.72,14.72,14.72,14.72,-0.88,30.84
12/30/1930,15.06,15.06,15.06,15.06,2.31,31.02
12/31/1930,15.34,15.34,15.34,15.34,1.86,31.82
1/1/1931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.85
1/2/1931,15.85,15.85,15.85,15.85,3.32,33.9
1/5/1931,15.93,15.93,15.93,15.93,0.5,33.85
1/6/1931,16.13,16.13,16.13,16.13,1.26,33.91
1/7/1931,16.09,16.09,16.09,16.09,-0.25,33.65
1/8/1931,16.23,16.23,16.23,16.23,0.87,33.12
1/9/1931,16.07,16.07,16.07,16.07,-0.99,32.19
1/12/1931,15.84,15.84,15.84,15.84,-1.43,32.21
1/13/1931,15.65,15.65,15.65,15.65,-1.2,32.02
1/14/1931,15.83,15.83,15.83,15.83,1.15,32.02
1/15/1931,15.46,15.46,15.46,15.46,-2.34,32.75
1/16/1931,15.65,15.65,15.65,15.65,1.23,31.92
1/19/1931,15.46,15.46,15.46,15.46,-1.21,32.11
1/20/1931,15.78,15.78,15.78,15.78,2.07,32.44
1/21/1931,15.78,15.78,15.78,15.78,0,32.22
1/22/1931,16.07,16.07,16.07,16.07,1.84,32.56
1/23/1931,16.42,16.42,16.42,16.42,2.18,31.23
1/26/1931,16.4,16.4,16.4,16.4,-0.12,28.86
1/27/1931,16.32,16.32,16.32,16.32,-0.49,25.84
1/28/1931,16.02,16.02,16.02,16.02,-1.84,26.63
1/29/1931,16.17,16.17,16.17,16.17,0.94,26.57
1/30/1931,16.19,16.19,16.19,16.19,0.12,23.98
2/2/1931,16.16,16.16,16.16,16.16,-0.19,24.02
2/3/1931,16.24,16.24,16.24,16.24,0.5,23.8
2/4/1931,16.33,16.33,16.33,16.33,0.55,22.6
2/5/1931,16.22,16.22,16.22,16.22,-0.67,22.4
2/6/1931,16.27,16.27,16.27,16.27,0.31,22.08
2/9/1931,16.96,16.96,16.96,16.96,4.24,24.28
2/10/1931,17.23,17.23,17.23,17.23,1.59,24.14
2/11/1931,17.28,17.28,17.28,17.28,0.29,22.39
2/12/1931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.39
2/13/1931,17.18,17.18,17.18,17.18,-0.58,22.54
2/16/1931,17.34,17.34,17.34,17.34,0.93,22.43
2/17/1931,17.05,17.05,17.05,17.05,-1.67,23.16
2/18/1931,17.2,17.2,17.2,17.2,0.88,23.16
2/19/1931,17.43,17.43,17.43,17.43,1.34,23.08
2/20/1931,17.71,17.71,17.71,17.71,1.61,22.74
2/23/1931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.59
2/24/1931,18.17,18.17,18.17,18.17,2.6,23.44
2/25/1931,17.97,17.97,17.97,17.97,-1.1,22.18
2/26/1931,18.17,18.17,18.17,18.17,1.11,22.15
2/27/1931,18.03,18.03,18.03,18.03,-0.77,21.84
3/2/1931,17.52,17.52,17.52,17.52,-2.83,23.75
3/3/1931,17.5,17.5,17.5,17.5,-0.11,23.77
3/4/1931,17.34,17.34,17.34,17.34,-0.91,23.64
3/5/1931,17.69,17.69,17.69,17.69,2.02,23.52
3/6/1931,17.32,17.32,17.32,17.32,-2.09,24.64
3/9/1931,17.76,17.76,17.76,17.76,2.54,25.54
3/10/1931,17.72,17.72,17.72,17.72,-0.23,24.64
3/11/1931,17.52,17.52,17.52,17.52,-1.13,25
3/12/1931,17.4,17.4,17.4,17.4,-0.68,25.19
3/13/1931,17.32,17.32,17.32,17.32,-0.46,25.25
3/16/1931,17.77,17.77,17.77,17.77,2.6,26.24
3/17/1931,17.58,17.58,17.58,17.58,-1.07,26.59
3/18/1931,17.81,17.81,17.81,17.81,1.31,26.59
3/19/1931,18.01,18.01,18.01,18.01,1.12,26.7
3/20/1931,18.06,18.06,18.06,18.06,0.28,23.76
3/23/1931,17.76,17.76,17.76,17.76,-1.66,24.06
3/24/1931,17.88,17.88,17.88,17.88,0.68,24.12
3/25/1931,17.78,17.78,17.78,17.78,-0.56,24.12
3/26/1931,17.54,17.54,17.54,17.54,-1.35,24.09
3/27/1931,17.21,17.21,17.21,17.21,-1.88,24.66
3/30/1931,16.66,16.66,16.66,16.66,-3.2,26.09
3/31/1931,16.69,16.69,16.69,16.69,0.18,25.93
4/1/1931,16.52,16.52,16.52,16.52,-1.02,25.67
4/2/1931,16.45,16.45,16.45,16.45,-0.42,25.04
4/3/1931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.84
4/6/1931,16.5,16.5,16.5,16.5,0.3,23.49
4/7/1931,16.28,16.28,16.28,16.28,-1.33,23.57
4/8/1931,16.5,16.5,16.5,16.5,1.35,23.72
4/9/1931,16.41,16.41,16.41,16.41,-0.55,23.69
